tweet,label
RT @ByronScottJr1: #BlackLivesMatter White Women Have No Ass 🤣🤣🤣🤣,1
Beware of the next 2020 Crisis - Evictions.  #BlackLivesMatter  https://t.co/BZg2Buz9A9 https://t.co/yFOgm90ujQ,1
@DonRandall34 @todd_farmer @DiamondandSilk @realDonaldTrump White supremacist idiots are just as bad as #Pantyfa an… https://t.co/jyoZpC7Vuo,1
"Example of the casual racism in Sweden ""that has to do with how we expose ourselves to different cultures, to diffe… https://t.co/e2l1htt72d",1
"#BlackLivesMatter = #BLM = #BurnLootMurder 
#Chicago #ChicagoScanner #ChicagoRiots 

Every single looter tonight in… https://t.co/0onIeE0KSg",1
RT @amazonibia: I'm late to the party but what's wrong with a wife trimming her husband's nails? I don't get it. What happens to love langu…,1
"RT @TajuLearning: Part 2: we all have a #choice- do u want to get into #goodtrouble #necessarytrouble 
3) actively work to mitigate your #b…",1
Yes! She got that right for sure.. ✊🏾 #BlackLivesMatter https://t.co/X2Y9MHWmGf,1
"#Obama administration ""lock, stock &amp; barrel"" were #criminals says former U.S. Attorney Joseph diGenova.… https://t.co/qE30TdaDMo",1
Quote 'It's a pandemic people!' @chicagosmayor oh yea.. and #BlackLivesMatter https://t.co/AzP8MK7XQ2,1
🗣🗣🗣Speak Bernice KING👏🏾👏🏾👏🏾 #Vote #BlackLivesMatter 👏🏾👏🏾👏🏾 https://t.co/1decJv5dLA,1
"RT @_YogendraYadav: Glad we are talking about it, in English.
Linguistic apartheid and invisible untouchability on caste lines are the real…",1
Fact: Most white Americans were all #BlackLivesMatter and 'your silence is violence'... UNTIL black businesses were… https://t.co/Za8Ousn1HD,1
Tory minister says family of boy arrested over toy gun....inflamed tensions. #StanduptoRacism  #BlackLivesMatter UK… https://t.co/gp1GfQ8gh2,1
"New photo set on my #onlyfans , check it out   😘 👅
#cumtribute #followme #sext #fitness #camgirl #paypigswanted… https://t.co/j77LQyFdS8",1
Black people take note ppl only listen and respect those that fund them. Black community need to stop supporting gr… https://t.co/qPd1Ok4j7i,1
"RT @crazykarens: Karens, Kevins, Karls, Susans and everything in between with the most despicable behavior; this is still real, this is pre…",1
"@royalacademy #BlackLivesMatter
it were the Africans that invented slavery 
it were the western countries that forc… https://t.co/fO0vFbheRs",1
"@rodstewart We must keep hoping, we will get out of it all together !!! #Beirut #Lebanon #BlackLivesMatter 🖤 #BLM… https://t.co/CIxA54zkN6",1
"RT @Byronik: @Independent I drink hot tea and I sit naked in front of a fan.

#lyingTrump #BlackLivesMatter #BlackTransLivesMatter #IStandW…",1
"8 years ago, 34 mineworkers were shot dead for demanding a living wage. Their community and families are still seek… https://t.co/jG1HC7pIST",1
"this. @CoriBush #BLM 
https://t.co/W3uFYJ2SGX",1
"Gee. I. Wonder. Why. Dawn. Butler. Was. Stopped. And. Searched.

It's a mystery... 🙄

#BlackLivesMatter 

/s",1
"So let me get this straight, same people chanting #BlackLivesMatter are questioning a black woman at that Doctor de… https://t.co/WXTv8nWFst",1
"The Violence of Wokeness: When Marxist Attack Ft Mike Nificent

https://t.co/ssuCKt4I2T @TheOfficerTatum… https://t.co/1alKzvGqNr",1
@NormanBrennan @ShaunBaileyUK @SadiqKhan @Channel4News @DawnButlerBrent You say BLM in the same way as the BNP woul… https://t.co/emfjr39idf,1
@H_Hayashi641 @mrlewie1 @ERZEN @MrAndyNgo Why won’t #BLM denounce these rioters?  They are chanting BLM slogans and… https://t.co/6n8gLXXWtf,1
"@ACLU @ProtectFreedom watch Thomas Robb, National Director of KKK in Zinc, Arkansas &amp; “pastor”, name names, show pi… https://t.co/5Vh2IjuIhH",1
Do you know the story of #ChristopherKapessa? The young black school child who was pushed into a river to his death… https://t.co/O2d5CENLHq,1
Just don't understand all these white guys that hate minorities #BLM,1
"RT @EricEngels: Habs and Leafs are lined up together for the anthems, like the Flyers and Penguins before them, in solidarity for #BlackLiv…",1
RT @ZrazyMusic: This was a superb discussion &amp;  report just now. #music #BLM #women,1
RT @PollsNeutral: Who will you be voting for in the 2020 election? #biden #biden2020 #Biden2020ToSaveAmerica #Biden2020Landslide #trump #tr…,1
"I’m done with WHITE Christians in particular... none of them are from Seattle, none are wearing masks. They refused… https://t.co/FvXdKXJWXP",1
RT @YourAnonCentral: #BlackLivesMatter protests will never end until impunity for racist killer cops and the system that upholds them ends.…,1
"@JudyRien At this point the #BLM protesters should accept that the police, law enforcement or paramilitary forces a… https://t.co/7Z6HzeqJVn",1
"@MicrobiomDigest @russellcris @sciam Please help shine a light on organizational racism, which has deep and far rea… https://t.co/DDBaxJ87uo",1
"RT @Valridagan: @ImReadinHere @Solidarity_Star When the victims are black people, it's ""Eminent Domain"".  When the victims are white, it's…",1
"@CassandraRules Don’t you realize, she’s curing systemic and institutional racism by destroying other peoples prope… https://t.co/IyNk3WTv9R",1
@Keir_Starmer So much for #BlackLivesMatter Keir,1
RT @NobodyFvcking: @Breaking911 Youtuber MS WONDERFUL talking of taking out protesters w her truck and g*ns one of many hate rants. How is…,1
jaggi still hasn’t been freed. shukri still hasn’t got her justice. palestine still hasn’t been freed. yemen is sti… https://t.co/BD8zs8sIn8,1
Brock Turner got a few months for raping someone but Tianna is getting 15 years? Are you out of your goddamn mind?!… https://t.co/5W7E9VxD4C,1
"@NPR #BLM only to #NPR if they can stoke racial divide amongst Americans otherwise not a peep:

37 shot, 3 fatally,… https://t.co/kOM4uVXOW9",1
@PopCrave Wtf. This is the least of our issues. Spread petitions on #BlackLivesMatter #Lebanon #Yemen #Uighurs,1
"But black lives matter🙄🙄🙄. Lets stop killing each other 1st😭😭😭
#BlackLivesMatter https://t.co/2fDQRa23GN",1
RT @peacemomma67: Amen is not that hard of a concept if you have a open heart and open mind. ✌🏽✌🏼 #BlackLivesMatter,1
"These are not incidences of racism or racial brutality, these are incidences of racial warfare...#AfricanAmerica… https://t.co/QT5rZ47TTq",1
Another #Antifa #BlackLivesMatter attack? https://t.co/ANunnLgbox,1
@FOX13News This is #BLM protesting against lawful police action. It has nothing to do with Black Lives. BLM are ant… https://t.co/msViAsXTsI,1
@IBM cancelling their facial recognition works in attempt to appeal to those #BLM #Antifa folks. i guess racism and… https://t.co/1tJbqVighm,1
@AaronBower They did not kneel for racism they knelt for #BLM which is a racist organisation. Big difference. Yes t… https://t.co/OyyBKX43GT,1
Really hope ole girl is ok man #BlackLivesMatter,1
"RT @EvetsBr0: #BlackLivesMatter 

Labour MP Dawn Butler accused the police of being institutionally racist after she was stopped driving to…",1
"@KamVTV #BLM has plenty of deneros. They should hire the Black Barney Fifes of Merica', whatever the hell they call… https://t.co/4vhrYuoffB",1
"RT @BrandiSnowbunni: Black men fuck, white bois watch. #Snowbunny #BBC #QoS #BlackLivesMatter #Booty #NoWhiteBois #Cuckold #Cuck #Sissy #Bl…",1
#fuckblm no. #BLM #blacklivesmatter chile anyways so stan itzy https://t.co/BHdmve55Ck,1
"RT @_Proud_American: @RichardGrenell @eponine1949 #ANTIFA, #BLM, and the #DemonRat party are communist terrorist organizations‼️",1
"@MikePannett @MPFed @metpoliceuk @UKLabour @pritipatel As white people, it would be easy to use our white privilege… https://t.co/EBOte3gB6Z",1
It was CONSERVATIVES that gave #Canada their 1st Black MP - Lincoln Alexander And it is CONSERVATIVES that will giv… https://t.co/f824KM493D,1
"@DawnButlerBrent Dawn, I saw the interview on BBC this morning. You spoke very well, raising the mens rea or bad in… https://t.co/MPajcOWaU1",1
"RT @eunoialocks: 𝐁𝐋𝐌 𝐋𝐀𝐘𝐎𝐔𝐓𝐒! ❁
want them?
☞ rt this tweet
☞ must be following us
☞ comment which ones you want!
- hayley ♡
blm is not a tr…",1
@TheBrianM @DonaldJTrumpJr @TuckerCarlson IDIOT. the real cure is to DEFOUND THE POLICE and DEFOUND TRUMP. Most rac… https://t.co/jG6jJIZCmX,1
The chants antifa does while marching is all the same chants as #BlackLivesMatter it’s no different. Their pre riot… https://t.co/nlKGE14bBK,1
RT @BebeRexha: Nobody should have to feel unsafe in this country. Nobody should be murdered because of the color of their skin. What happen…,1
RT @USAFreedom321: .IMHO @SpeakerPelosi the @HouseDemocrats #blm #antifa @SenateDems &amp; muzzies are THE communist party in America! There is…,1
"RT @laetiky: #BlackLivesMatter 
Im a young african black woman with dream that go further than the borders of my own country (ivory coast).…",1
"@AlwaysActions @rayann2320 Black on black crime has NOTHING to do why police brutality, which is the objective of the #BLM movement. 🤦🏽‍♀️",1
@SCVSHERIFF seriously!!!! Your rookie cops are a little too trigger happy!! Pointing their weapons on a couple of b… https://t.co/V8gHj0jb9t,1
@Jim_Jordan  is a racist who hates black people and has ties to the KKK.  #BlackLivesMatter #RevoltOrBeLynched,1
"On Tuesday, Minneapolis police identified the “Umbrella Man” as an affiliate of a white supremacist group that alle… https://t.co/CRCgpkVbzJ",1
"@AlwaysActions @JoeBiden Statistically correct abt black on black crime, but #BLM is about addressing why....? This… https://t.co/Bnkvrcqiuf",1
RT @tammycv: Tell me why this is wrong! I believe in Jesus. I have a personal relationship with Him. He was a dark skinned Middle Eastern.…,1
"I'm assuming #BlacksForTrump don't acknowledge #BlackLivesMatter but enjoy living under a fascist, racist regime fo… https://t.co/wqpU5uiZkw",1
Even in this big big time of #BlackLivesMatter some of you are still afraid to call out your racist family members and mates.,1
"@KatieDaviscourt @SeattlePD You mean like when SPD ""rudely"" tear gassed innocent Americans who were protesting for… https://t.co/kC24Y6hBk6",1
"@RobertJTAC back asking your racist followers to agree with you.
Desperate for validation aren’t you.
Maybe try som… https://t.co/sY7DbWIWPJ",1
"Just a wild guess but I'm guessing #BlackLivesMatter won't go near this one if this is black on black, wild guess l… https://t.co/C9xid50DE3",1
"New video on #onlyfans.Dm for 1mnth free expires tomorrow  😚 💕
#nasty #sext #nsfw #naughty #ass #models… https://t.co/fRl8k3FTZ3",1
What do you think of my room? Just 6 blocks from here a #BlackLivesMatter protest is burning down buildings! https://t.co/wMJHIvGcNc,1
@DawnButlerBrent Sending you love and strength @DawnButlerBrent. When you have the  #Tory party inciting hate and r… https://t.co/G2gniF2oGd,1
Fuck #BlackLivesMatter #Trump #COVID19 @realDonaldTrump https://t.co/rg68Pb0pT8,1
"@ColorOfChange #BlackLivesMatter @MoveOn 
@Mvmnt4BlkLives Once you read it you should let me know and we shall have… https://t.co/iwUAx8IpL9",1
Where is the support for this black life? #BLM #BernellTrammell https://t.co/mVCrJGIOLZ,1
Labour MP Dawn Butler says racism led to police car stop https://t.co/7rs8kynqGh #RacialProfiling #BLM #DawnButler,1
@BBCNews @Keir_Starmer Please tell @DawnButlerBrent to stop milking this. The @metpoliceuk officer admitted his mis… https://t.co/etMsQLxkFG,1
"It is no point in saying #BlackLivesMatter if Black staff and customers in organisations, schools, universities, po… https://t.co/b3pVgf2XJR",1
right wing trying to create a race war #portland #blm https://t.co/gXMwyP5LNI,1
Tory minister says family of boy arrested over toy gun....inflamed tensions. #StanduptoRacism  #BlackLivesMatter UK… https://t.co/XWZUMNvPH3,1
@lauralu13 @potter2207 @JuliaHB1 @DawnButlerBrent @Keir_Starmer The #BlackLivesMatter movement is also racist and i… https://t.co/frGf4Ad8JZ,1
#PeacefulProtest #PeacefulProtests #BLM #BLMprotest I wonder if they put him in a luxury hotel next to a children's… https://t.co/Y5qHa4fQb4,1
"#blackexcellence #blackexcellist #texas #alllivesmatter #blacklivesmatter #JesusMatters
Black Excellist: Top 10 Ric… https://t.co/wIEKEyCMl1",1
"A Brief Overview of Hate and Extremism In Southern Oregon
#TrumpsAmerica
#TrumpVirus 
#BLM
#BIPOC
#LGBTQ… https://t.co/xn2drvaPYj",1
Mayor supports BLM gets a visit from them and now she says they are domestic terrorists. Stupid democrat mayors.… https://t.co/z8mu26F5FP,1
#BLM | NEW INTERNET TOMORROW!!! | #1 Funniest POV | !pagan !sponsor https://t.co/WMx3NQIJyY,1
"RT @TheCanaryUK: Yet another example of the UK's abhorrent systemic racism. Solidarity with Dawn Butler. 

No justice, no peace! #BlackLive…",1
Monkeys remind me day black people get there welfare checks or looting #walmart #blacklivesmatter NOT #blmracist… https://t.co/se4hZVf7a4,1
RT @johnjsuarez: Truth and Justice for Yosvany Arostegui Armenteros: Providing context to death of political prisoner on hunger strike http…,1
"No more denying it

#blm is just as bad if not the worse(they are responsible for multiple police murders over the… https://t.co/s5esJxbIpS",1
"https://t.co/FreOH02lyC
I'm just gonna say this now! I HATE THE #BLM  MOVEMENT AND I HATE #ANTIFA THEY ARE BOTH… https://t.co/eepMZPjU8k",1
@Red_UnderTheBed #BLM is a front for Marxist socialist reform. The black community are easily manipulated when you… https://t.co/r5dxwMOrnM,1
RT @RedLozB: Another black MP suffers horrendous racist abuse on social media and the Labour party and its leader stay silent. Shame on you…,1
RT @Benta_Bryant: I am OUTRAGED at the administration at COVENANT CHRISTIAN ACADEMY in COLLEYVILLE for TERMINATING my brother his senior ye…,1
Never understood why editorial boards make endorsements in the first place. Who cares what editors at the @pbpost o… https://t.co/yb6doQzA56,1
you hold a sign up for #BLM but you are no where to be find in the black community when kids are dying,1
"@WilliamLowe_ @MrAndyNgo @caliblaaps Oh, so therefore assault people for what they say? That’s the Antifa thug way.… https://t.co/LKnOjIcsTO",1
Watch out Antifa coming through 😂😂😂 I honestly just can’t believe people are scared of me because what i peaceful p… https://t.co/i6UsFFk2po,1
"RT @BotsyDevos: Laura Ingraham is disgusting. How did she get by with this??!
#BlackLivesMatter",1
Opportunities for change for the Black Church in light of Black Lives Matter 2020. Through new skills learnt from t… https://t.co/QcgpWFELwt,1
@EMR89595749 @FourthOfOctober @AnonymousJourn9 @DawnButlerBrent Black Lies Matter. #BLM,1
@StevensJax222 imagine being racist in 2020 https://t.co/5SmsFTT3l7 #BLM #BlackTwitter #racist,1
"RT @ProWhitePolBear: Children aren't being taught today that it's NOT OKAY to be #AntiWhite.

In fact, they're being taught that being anti…",1
#BlackLivesMatter @Blklivesmatter But they don't,1
"RT @canyon_lou: HER NAME WAS GLORIA BAMBO, SAY IT. 

AGAIN, BAMBO. 

USE THE CORRECT TAGS PLEASE. 

#JusticeForGloriaBambo #GLORIABAMBO #Ju…",1
#HumanTrafficking #WakeUpAmerica it’s not about #BLM #protests it’s about protecting the children… https://t.co/D7FZTFjqPQ,1
@IanTaplin2 @Shornoff @F1 That is true re choice but when F1’s # is “We race as one” but then you have 13 drivers k… https://t.co/EprIB2H9uJ,1
"RT @ConorLeslie: A Thread:

To those who type “#ALLLIVESMATTER”: I am going to explain this clearly and give some people out there the bene…",1
The same people who will not comply with mandatory mask are the same people who say black people should just comply… https://t.co/5z2f2cntFc,1
@draganklaric WHAT A BUNCH OF #BLM #ANTIFA #LOSERS,1
"RT @Santos4Congress: SAY HER NAME!
JESSICA DOTY WHITAKER

Killed by #BLMTerrorists for saying 
#AllLivesMatters 

Goes to prove #BLM is a h…",1
"#blm, #antifa, #paedophiles #unemployables. This is a hilarious video. https://t.co/bnaybdyDnb",1
RT @rfrosencrans: These cops wear blue lives matter masks. They menace us. They erect barricades which leave a foot of grass to walk on. Th…,1
@Autumn___Rose @DawnButlerBrent played the race card and lost. It turns out she was in a car with a white driver.… https://t.co/CQiJAFKI9g,1
"RT @FinneganSalomez: BLACK LIVES MATTER IS A COMMUNIST REVOLUTIONARY MOVEMENT THAT HAS SEVERELY BRAINWASHED HALF OF ALL AMERICANS !! 
#Blac…",1
#ChristiannaFaith #IsabellaJoy don’t believe in #SystemicRacism as they talk about #GeorgeFloyd and belittle and de… https://t.co/vPZdtCL72Y,1
@chrisvalenzia @DVATW That's the problem - they are in fact cowards and attack away from people who would put their… https://t.co/hy2IqNQOC2,1
"RACISM IS ENDEMIC:

In E Passyunk, a man was ripping down #blacklivesmatter signs made by local children outside a… https://t.co/IosY0kgd2U",1
"William Barr said there’s no systemic racism in policing as if stop and frisk was never a thing.
-
#WilliamBarr #BlackLivesMatter #Americans",1
"@ProjectLincoln @SenSusanCollins next time she´s concerned about #Immigration, put her in a barbwire cage.
next tim… https://t.co/dSzPoGUg78",1
@UNLTDEMPIRE I hate #BLM because they racialized police brutality which is a very American problem and delegitimize… https://t.co/SgfbMCYCHX,1
"@icecube For all the dumb fucks saying ""slavery was everywhere"" just open your eyes to the fact that most African A… https://t.co/liluVLRzTF",1
RT @Helen_Elise: Racism against white people isn’t a thing. It doesn’t exist. Racism is a ~system of oppression. Discrimination is an ~act…,1
@SpecialTeeTwts And that makes it even harder for them and we should clap back at the fact that black on black gets… https://t.co/MS41azRWGF,1
RT @_cierrajade_: You won’t want to miss this conversation! #BlackLivesMatter #TeachingForBlackLives @RethinkSchools @teachingchange @justs…,1
"@Clitseok korea on some different typa shit 

 #나는_샘_오취리와_연대합니다
#I_Stand_with_Sam_Okyere #BlackLivesMatter",1
#BBC #News - #BlackLivesMatter #Manifesto urges #Police #changes https://t.co/MJqoegiS2p,1
"I can't believe they are trying to deport him because he spoke up about blackface 
#I_Stand_with_Sam_Okyere… https://t.co/xe3lofGve9",1
"RT @CaliLiliIndies: "" and tho she be but little
she is fierce "" 
( #Shakespeare ) #eVeNgodThisFemaleIsNotYetRated ™© #FemaleCrew 
#foryourc…",1
"Wow, look at all these white supremacist instigators and looters at the #ChicagoProtest giving #BlackLivesMatter a… https://t.co/GMq0ZgRJC9",1
"Why is it that a Black life only matters when he/she is killed by those who are not black?

#BLM
#Antifa
#Protests… https://t.co/NHUjxS9ug0",1
Digging themselves deeper ⁦@guardian⁩. A whole ad nauseum article full of hogwash to cover up the racism they are p… https://t.co/cW74baN2kM,1
"RT @transb0rder: Jean Denis Louis, activist from Haiti, speaking out on systemic racism in Mexico #BLMTijuana #MexicoEnfrentaTuRacismo #Bla…",1
"RT @ProphecyHub: Pardon his French, but he's right. #BLM is a cult of virtue signalling. https://t.co/PX00DVKxQC",1
RT @BenestSyvret: Our very own @ClaireKingham has written for this month’s @gallerymag on the Discrimination (Jersey) Law 2013 asking wheth…,1
"RT @terry2070: The revolution against greed and oppression in this country is so long coming, and yet it can’t happen fast enough. #BlackLi…",1
How deeply racist a nation do we remain?  #Republicans are playing the same old playbook of fear and demonizing. An… https://t.co/mmpdPEsD5q,1
"https://t.co/sw9UIWqSU3 - “You take an aggressive approach to #BlackLivesMatter protests, but not to extremists thr… https://t.co/S45FXFi2lx",1
@DebNZ4 @CNNPolitics Yeah. But he is the president after beating Clinton when all the polls said that was going to… https://t.co/4VmnZ1cfE5,1
"#JusticeForJessica
#BlackLivesMatter might as well be Satanists, because they do NOT stand with God. They deserve t… https://t.co/eepIoCzsxR",1
Why is property destruction considered protest? What does the owner of a store have to do with #BLM?,1
@bcelmainis @seanhannity I know watch these peaceful #BlackLivesMatter #Antifa they remind me of the Nazi's of Old.… https://t.co/24gP1e75X4,1
"Based on a thesis for a degree, as a middle aged Black ""woke"" leftie (with the usual baggage &amp; fire in my stomach)… https://t.co/ss0dvXd2Qv",1
"The #BLM, Antifacist, Workers &amp; other protest movements against the pedophile-associating, criminal Trump regime; w… https://t.co/f4r9jmu4hn",1
RT @tiggieturd: We here at Salem and Morgana support the #BLM movement and believe in a world free of racism etc. We hope you do as well.…,1
"@lucyOSD20 #BlackLivesMatter #BLM

These bastards must be caught.

Their intention was to kill.

This was ATTEMPTED… https://t.co/OW7YazEdem",1
"RT @jordanknight: Show your passion, express your anger and PLEASE be SAFE and responsible! 🙏🏻 
#JusticeForGeorgeFloyd",1
"People who do not fall for endless victimhood, come out and serve; they do their duty, they fulfill their Dharma! T… https://t.co/Y4SmhirY7J",1
RT @TMIKnews: Labour MP Dawn Butler has accused the police of racially profiling her after being stopped while driving with another Black f…,1
"RT @iAnonCentral: SAY THEIR NAMES!
MAKE SURE EVERYONE KNOWS! 🖤
#BlackLivesMatter https://t.co/F5FEIBmXj7",1
"@PortlandPolice #BlackLivesMatter 
The FBI said that most of the rioting and destruction wasn't the peaceful protes… https://t.co/KHeiotDeXu",1
"Bravo! They have successfully convinced yet another American family NOT to vote Democrat.
Hey, those #BLM #Antifa g… https://t.co/ieYV6n9OJT",1
@davidjrosenberg @DonahueRogers They were using AS to attack Labour under JC - they were never real anti racists or… https://t.co/bPwuIUPefO,1
"RT @ChaplainheArt: I am not a huge fan of @Oprah ...
But this makes me have nothing but RESPECT for her! Thank you for shining the light on…",1
Killing an innocent soul 'it is as if he had killed the all mankind and whoever saves one - it is as if he had save… https://t.co/DYqYARxZBm,1
"@chicagosmayor The people looting, breaking things, etc. are NOT #BLM protesters they are all CRIMINALS.  No right… https://t.co/2sOo8IYRuE",1
"RT @DrylyRiley: THIS is why we march.  👇
#BlackLivesMatter https://t.co/jx31MPXSrE",1
"Teshuvah = RETURN.  תשובה
We should correct our mistranslations of the biblical greek Metanoeite.  It denotes more… https://t.co/Ax8hUmKnkl",1
"RT @garedicus: Eyes up - literally this time!

#DefendPDX #PDXprotest #BlackLivesMatter https://t.co/Oql9ohURqt",1
"RT @jonwins: #BlackLivesMatter ? #DefundThePolice ?
#WashingtonDC #MassShooting, where is the outrage?
https://t.co/CsWhaRgWx8",1
"@RexChapman @elisdaddy0415 Obama  said this about #BlackLivesMatter ""Nothing of benefit results from destructive ac… https://t.co/XktOVvZH4o",1
"RT @LazyGinger: BTW support #BLM, defund the police, smash the prison industrial complex, dismantle the patriarchy, eat candy and fight fas…",1
"RT @ClaytonMuirhead: Remember this sleepy @JoeBiden? #BLM #racism You have no ground to talk about @realDonaldTrump 

Blacks the @DNC has a…",1
"The recent removal of statues in the UK has raised important questions about Britain’s own history of racism, inclu… https://t.co/TDKplpfrIz",1
"RT @ViewFromWise: ""Racist Luray, Virginia Mayor Barry Presgraves urged to resign after saying Joe Biden picked 'Aunt Jemima' as his VP"" #Va…",1
RT @LabGrassroots: “Labour MP Dawn Butler accuses Metropolitan Police of racial profiling” - after being stopped by officers as she was dri…,1
@AdamCLund @johndmtb @Channel4News And apologised for their error? Was race a contributing factor? Why are black pe… https://t.co/Ou9S2J06ZV,1
I truly never thought I’d see this happen in America. #BlackLivesMatter  https://t.co/j9btfKdvaL,1
"Lets be real, if this was Karen's kid and a white guy did the shooting, the call to ban guns and why white people a… https://t.co/DbdCWSqpkJ",1
"RT @cooperbarnes: I am a white man who has benefited from growing up in a systemically racist society, therefore it is my RESPONSIBILITY to…",1
Police brutality &amp; so-called 'criminal justice system'. Voting 'rights'. Immigration policy. It’s easy to feel hope… https://t.co/bwieYVPLc7,1
#nhdems support the thug mobs burning down America. Chris Pappas has 2 months to denounce the riots but stays scile… https://t.co/YTs19BmVtb,1
We should fight as hard for other minorities injustice as you did for #BLM. Just goes to prove that BLM mvmt was al… https://t.co/hMg21AxtVv,1
"Shows you what people truly care about because black lives are lost from police brutality almost on a daily and 60,… https://t.co/wBZzaC6uI1",1
"And they wonder why the #BlackLivesMatter protesters need to wear helmets, masks and carry shields!
Non- lethal for… https://t.co/GA1ZO5bHZm",1
You too gave to live with the MESS he creates. I hope you &amp; your supporters develop a plan to help get America out… https://t.co/c6Cwl11Sku,1
RT @_WVnurseSC: Why are these midgets #JonasBrothers causing trouble for a black cop?   The black cop was attacked by #Blm last night.  #20…,1
"That's because the #BlackLivesMatter people really don't give two shits about REAL black lives.

Black people are b… https://t.co/SEEJNHXEdu",1
"RT @YourAnonCentral: U.S. Attorney General Barr rails against Russia probe, #BlackLivesMatter protests, and blames anarchists for everythin…",1
"As I have been saying, whilst the sentiment of the three words is fine, the #BlackLivesMatter movement is actually… https://t.co/9OWCLH4Wt8",1
RT @DippyTango: @GerardBattenUK I must admit I do find it amusing that a man with strong opinions who is seldom seen lifting a fist is trea…,1
RT @NicholasGrahamm: @FOX13News Because #blm is a #terrorist organization. They have no intention on helping any black life. That's a #fact,1
"RT @LENTINAALEXIS: If y’all didn’t tune in, @victoriaangelyn outdid herself AGAIN!!! CONGRATS baby!!❤️ Powerful!!!! #BlackLivesMatter https…",1
https://t.co/MlXdWmq4Ee     Link to the playlist is in her bio on TikTok #BlackLivesMatter #donate,1
RT @EmersenLee: SMDH. Basic ass bitches. #BLM https://t.co/C6BJGcs5A9,1
"@mikie_iv @Ted_Howze Heard “pig in a blanket fry them like bacon”? #BLM and #Antifa are targeting police.

#BLM is… https://t.co/9KzJngT00X",1
this link gives u many many different ways to help the #BlackLivesMatter movement and gives you numbers and petitio… https://t.co/6oK9PGV01G,1
"@giacoknox It's that old liberal left wing Democrat double-standard thing again......

#BLM #WhiteCoatSummit @TheDemocrats @GOP",1
Portland is now on day 62 of continuous protests demanding racial justice. #blacklivesmatter #ACABSpring… https://t.co/cE3cLD2Ky7,1
Moron. Liar. Brown was a criminal who would be alive today..... IF he had simply complied with law enforcement… https://t.co/8z6OuKTwNm,1
@NatashaSomer @CNN What courage?? Most of these #BlackLivesMatter are hooligans and criminals,1
"RT @nojustice2020: Gee wiz, SPD really needs to be taught how to take accountability. Are we tired? Are we scared? Stay in the streets ever…",1
@USATODAY Also I can't find any isopropyl alcohol at a higher concentration than 50%. The Chaldeans at the discount… https://t.co/c2CaSXmBZp,1
"@SpeakerPelosi @SenSchumer @MazieHirono @RepJerryNadler 
#BLM and #Antifa are such good wholesome people, look at t… https://t.co/m6TDizGpWb",1
People always ask me why I’m so passionate about anti racism. It’s because I strive to create better future for my… https://t.co/rsVN9moXsS,1
RT @MistralWinds: Either ALL black lives matter or STFU. That woman went to a party to have fun. That teenager went to a party to have fun.…,1
"#BL The BLM movement has particular resonance in the U.K., with its track record of colonizing swaths of Africa and… https://t.co/NW6IlinMvc",1
@debatenothate2 @alexinbulimba @Keir_Starmer has very poor political instincts. That picture of him kneeling to… https://t.co/rWhOS21ISf,1
"RT @LoriWaters__: Bevelyn Beatty arrested but all in the name is Jesus and fighting for our country! 

Thank God for patriots like her! 

#…",1
"@MrAndyNgo Reason 5,659 why #BLM is causing more racism, rather than fixing racism. 
#BLMRacist",1
"RT @TomthunkitsMind: RACISM IS ENDEMIC:

In E Passyunk, a man was ripping down #blacklivesmatter signs made by local children outside a com…",1
"Telll me #blm when’s black person dies of natural causes do their lives matter, or when a black fetus baby is rippe… https://t.co/yceRPcEmNT",1
"RT @lisadavismph: Just the facts today. No clever, funny stunt to get to to watch. Listen to “Active Allyship...it’s more than a hashtag!”…",1
Very easy to target 1 person...Where were the footsoldiers when the #blm &amp; refugee protests took place? #eveblack… https://t.co/JpFqAnbT95,1
"RT @Sportsnet: “Hockey is a great game, but it could be a whole lot greater… and it starts with all of us.” - @matt_dumba

#BlackLivesMatte…",1
"I’m fed up with people saying all lives matter. Black people have been mistreated in all sorts of ways, so before y… https://t.co/eJa4j3bUCK",1
"@72andSunny been scrolling your feed for 10 mins @72andSunny to only find two barely direct, weak ass gestural twee… https://t.co/whWvUjJovz",1
@MavethTheReaper @AnnCoulter Yep i think she’s on point.  That’s not agression young man.  And #BlackLivesMatter se… https://t.co/4nFqJOQ4Wq,1
"RT @camayusa1: What are you talking about #JimCrowJoe? 

The #ObamaBiden DOJ concluded that #MichaelBrown #HandsUpDontShoot was a LIE.

NOW…",1
RT SistahHair: om3 TrinityChicago OMG today’s sermon was off the charts. Thank you so much for blessings my mind he… https://t.co/CglCWcDNS9,1
"No, violent rioting is not a bug it’s a feature of #BlackLivesMatter. The people marching, the people doing violenc… https://t.co/m1vr8u2bkI",1
"RT @BishesBrew: @bennyjohnson That's not being a Christian. That's being brainwashed by right-wing disinformation. 

-""they"" lean toward Ma…",1
RT @JenniferJoyOK: The video of George Floyd being killed by police shows exactly why the behavior of Amy Cooper in the video at the park i…,1
@chicagosmayor It's called a pandemic people and what's the riots for again? #BlackLivesMatter https://t.co/nZCXQnCJap,1
"RT @yoruguaenusa: BRAVO 👏👏💪💪

GO GRANNIES 

 #wallofgrannies #wallofmoms #wallofdads #wallofvets
#BLM
 #FreshTweets https://t.co/o7SEJI6hfU",1
